transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,year,month,day,day_of_week,quarter,is_weekend,hour,time_period,season,price_tier,total_amount,avg_order_value,total_quantity_sold,store_total_sales,store_avg_sale,store_transaction_count,transaction_size_category,sales_performance,CustomerCluster,PredictedSales,SalesError,SalesPerformance
91027,2023-05-10,1900-01-01 16:51:11,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,10,2,2,0,16,Afternoon,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
91088,2023-05-10,1900-01-01 18:04:25,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,10,2,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
91101,2023-05-10,1900-01-01 18:19:39,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,10,2,2,0,18,Afternoon,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
91103,2023-05-10,1900-01-01 18:21:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,10,2,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
91130,2023-05-10,1900-01-01 19:00:31,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,10,2,2,0,19,Evening,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
91141,2023-05-10,1900-01-01 19:42:13,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,10,2,2,0,19,Evening,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
91145,2023-05-10,1900-01-01 19:45:00,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,10,2,2,0,19,Evening,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
91178,2023-05-11,1900-01-01 06:20:25,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,11,3,2,0,6,Early Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
91195,2023-05-11,1900-01-01 06:31:33,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,6,Early Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
91205,2023-05-11,1900-01-01 06:40:05,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,6,Early Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
91224,2023-05-11,1900-01-01 06:49:59,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,11,3,2,0,6,Early Morning,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
91229,2023-05-11,1900-01-01 06:53:39,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,6,Early Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
91247,2023-05-11,1900-01-01 07:04:59,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,7,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
91252,2023-05-11,1900-01-01 07:05:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,7,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
91278,2023-05-11,1900-01-01 07:18:05,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,11,3,2,0,7,Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
91311,2023-05-11,1900-01-01 07:31:46,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,7,Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
91364,2023-05-11,1900-01-01 07:51:05,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,7,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
91425,2023-05-11,1900-01-01 08:25:02,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
91461,2023-05-11,1900-01-01 08:35:18,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,8,Morning,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
91512,2023-05-11,1900-01-01 08:53:34,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,11,3,2,0,8,Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
91516,2023-05-11,1900-01-01 08:56:42,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
91535,2023-05-11,1900-01-01 09:06:24,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,11,3,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
91562,2023-05-11,1900-01-01 09:18:42,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,9,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
91601,2023-05-11,1900-01-01 09:42:51,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,9,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
91645,2023-05-11,1900-01-01 10:06:57,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,11,3,2,0,10,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
91717,2023-05-11,1900-01-01 10:31:33,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
91733,2023-05-11,1900-01-01 10:36:39,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,11,3,2,0,10,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
91740,2023-05-11,1900-01-01 10:40:48,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,10,Morning,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
91829,2023-05-11,1900-01-01 11:29:39,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,11,Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
91833,2023-05-11,1900-01-01 11:42:23,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,11,Morning,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
91854,2023-05-11,1900-01-01 11:58:15,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,11,3,2,0,11,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
91875,2023-05-11,1900-01-01 12:23:34,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,12,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
91960,2023-05-11,1900-01-01 14:03:27,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
91966,2023-05-11,1900-01-01 14:14:12,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
91991,2023-05-11,1900-01-01 14:27:44,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92009,2023-05-11,1900-01-01 14:44:37,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
92025,2023-05-11,1900-01-01 15:02:02,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,15,Afternoon,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
92034,2023-05-11,1900-01-01 15:21:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,15,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92066,2023-05-11,1900-01-01 16:09:23,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,16,Afternoon,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92075,2023-05-11,1900-01-01 16:22:14,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,16,Afternoon,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
92104,2023-05-11,1900-01-01 16:54:08,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,16,Afternoon,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
92106,2023-05-11,1900-01-01 16:54:14,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,16,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
92166,2023-05-11,1900-01-01 18:17:11,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,11,3,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92197,2023-05-11,1900-01-01 19:00:09,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,11,3,2,0,19,Evening,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
92221,2023-05-11,1900-01-01 19:55:06,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,11,3,2,0,19,Evening,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
92290,2023-05-12,1900-01-01 06:54:41,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,12,4,2,0,6,Early Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
92300,2023-05-12,1900-01-01 06:58:28,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,6,Early Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92302,2023-05-12,1900-01-01 06:58:37,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,12,4,2,0,6,Early Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
92334,2023-05-12,1900-01-01 07:12:11,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,7,Morning,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
92337,2023-05-12,1900-01-01 07:15:18,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,7,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
92400,2023-05-12,1900-01-01 07:52:33,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,7,Morning,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92443,2023-05-12,1900-01-01 08:15:00,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
92445,2023-05-12,1900-01-01 08:17:14,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92455,2023-05-12,1900-01-01 08:20:56,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
92459,2023-05-12,1900-01-01 08:24:09,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,8,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92470,2023-05-12,1900-01-01 08:32:54,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,8,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
92474,2023-05-12,1900-01-01 08:33:38,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
92487,2023-05-12,1900-01-01 08:37:54,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
92498,2023-05-12,1900-01-01 08:43:14,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
92519,2023-05-12,1900-01-01 08:57:17,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
92521,2023-05-12,1900-01-01 08:59:39,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,8,Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
92527,2023-05-12,1900-01-01 09:01:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,9,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92560,2023-05-12,1900-01-01 09:10:39,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,9,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92578,2023-05-12,1900-01-01 09:14:29,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,12,4,2,0,9,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
92591,2023-05-12,1900-01-01 09:25:11,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
92624,2023-05-12,1900-01-01 09:32:06,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
92680,2023-05-12,1900-01-01 09:56:21,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,12,4,2,0,9,Morning,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
92685,2023-05-12,1900-01-01 09:59:01,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
92688,2023-05-12,1900-01-01 10:01:04,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,10,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
92695,2023-05-12,1900-01-01 10:03:37,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92701,2023-05-12,1900-01-01 10:04:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92712,2023-05-12,1900-01-01 10:10:06,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92719,2023-05-12,1900-01-01 10:13:54,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,10,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
92759,2023-05-12,1900-01-01 10:33:37,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
92763,2023-05-12,1900-01-01 10:34:31,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92766,2023-05-12,1900-01-01 10:34:35,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
92773,2023-05-12,1900-01-01 10:35:51,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,10,Morning,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
92826,2023-05-12,1900-01-01 10:59:52,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,12,4,2,0,10,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
92833,2023-05-12,1900-01-01 11:04:38,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,11,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
92874,2023-05-12,1900-01-01 11:38:03,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,11,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
92988,2023-05-12,1900-01-01 14:01:03,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
93056,2023-05-12,1900-01-01 15:24:56,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,5,12,4,2,0,15,Afternoon,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
93058,2023-05-12,1900-01-01 15:31:57,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,12,4,2,0,15,Afternoon,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
93080,2023-05-12,1900-01-01 16:01:16,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,12,4,2,0,16,Afternoon,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
93108,2023-05-12,1900-01-01 16:28:53,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,16,Afternoon,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
93119,2023-05-12,1900-01-01 16:47:18,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,12,4,2,0,16,Afternoon,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
93129,2023-05-12,1900-01-01 17:04:28,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,17,Afternoon,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
93162,2023-05-12,1900-01-01 17:38:28,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,5,12,4,2,0,17,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
93216,2023-05-12,1900-01-01 18:33:48,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
93249,2023-05-12,1900-01-01 19:22:25,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,12,4,2,0,19,Evening,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
93270,2023-05-13,1900-01-01 07:07:04,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,5,13,5,2,1,7,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
93276,2023-05-13,1900-01-01 07:11:50,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,5,13,5,2,1,7,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
93283,2023-05-13,1900-01-01 07:16:22,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,5,13,5,2,1,7,Morning,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
